t_s,phase,pos_rad,vel_rad_s,torque_nm,temp_c,kp,cmd_pos,cmd_vel
467.237,slow_motion,0.900529,-0.673412,-0.212971,39.000,8.000,0.872757,-0.766654
467.761,slow_motion,0.267570,-1.489830,-0.177692,39.000,8.000,0.235331,-1.526662
468.262,slow_motion,-0.497353,-1.272297,-0.133074,39.000,8.000,-0.520991,-1.340820
468.787,slow_motion,-0.966126,-0.314884,-0.083269,39.000,8.000,-0.980476,-0.309270
469.312,slow_motion,-0.838384,0.971512,0.168871,39.000,8.000,-0.809805,0.921693
469.812,slow_motion,-0.189696,1.736904,0.121141,39.000,8.000,-0.157431,1.551221
470.338,slow_motion,0.595557,1.092361,0.229572,39.000,8.000,0.618657,1.234052
470.862,slow_motion,0.985690,-0.007385,0.236835,39.000,8.000,0.996727,0.126027
471.362,slow_motion,0.790049,-0.796947,-0.237873,39.000,8.000,0.761653,-1.017761
471.862,slow_motion,0.108370,-1.781216,-0.169910,39.000,8.000,0.079690,-1.565795
472.388,slow_motion,-0.657318,-1.088333,-0.240467,39.000,8.000,-0.678266,-1.154319
472.888,slow_motion,-0.988759,-0.043640,-0.242023,39.000,8.000,-0.999254,-0.062622
473.412,slow_motion,-0.740562,0.995682,0.192736,39.000,8.000,-0.707977,1.109430
473.937,slow_motion,0.006330,1.675137,0.190660,39.000,8.000,0.037654,1.569679
474.437,slow_motion,0.711024,0.997025,0.290791,39.000,8.000,0.733499,1.067571
474.962,slow_motion,0.985307,-0.063782,0.082750,39.000,8.000,0.997009,-0.120403
475.462,slow_motion,0.679952,-1.175617,-0.202076,40.000,8.000,0.650447,-1.193034
475.963,slow_motion,-0.047760,-1.477745,-0.104540,39.000,8.000,-0.077279,-1.566105
476.488,slow_motion,-0.765882,-0.803661,-0.234241,39.000,8.000,-0.785408,-0.972387
476.988,slow_motion,-0.987225,-0.016785,0.000778,39.000,8.000,-0.993109,0.184745
477.488,slow_motion,-0.649647,1.336754,0.095201,39.000,8.000,-0.619186,1.233521
478.012,slow_motion,0.127167,1.339439,0.216084,40.000,8.000,0.154513,1.551920
478.512,slow_motion,0.787746,0.897659,0.143450,40.000,8.000,0.808005,0.925368
479.038,slow_motion,0.982621,0.046326,-0.170429,39.000,8.000,0.980807,-0.305885
479.562,slow_motion,0.553361,-1.397179,-0.188587,39.000,8.000,0.523592,-1.338222
480.064,slow_motion,-0.208109,-1.488487,-0.080156,40.000,8.000,-0.233256,-1.527485
480.587,slow_motion,-0.852577,-0.780834,-0.098833,40.000,8.000,-0.871838,-0.769506
481.087,slow_motion,-0.978402,0.238346,0.198961,40.000,8.000,-0.962916,0.424079
481.612,slow_motion,-0.486228,1.335411,0.094683,40.000,8.000,-0.455249,1.398620
482.113,slow_motion,0.277160,1.508629,0.073412,40.000,8.000,0.307582,1.494621
482.638,slow_motion,0.890939,0.639843,0.177691,39.000,8.000,0.907922,0.658214
483.162,slow_motion,0.948864,-0.505562,-0.167316,39.000,8.000,0.924561,-0.598338
483.662,slow_motion,0.417562,-1.410606,-0.097795,40.000,8.000,0.384111,-1.450263
484.163,slow_motion,-0.356183,-1.464317,-0.179249,40.000,8.000,-0.381589,-1.451970
484.688,slow_motion,-0.921628,-0.728466,-0.077044,40.000,8.000,-0.938240,-0.543681
485.212,slow_motion,-0.916257,0.669384,0.226460,40.000,8.000,-0.891670,0.711232
485.737,slow_motion,-0.305930,1.403893,0.133593,40.000,8.000,-0.272597,1.511330
486.237,slow_motion,0.460143,1.476402,0.132555,39.000,8.000,0.487671,1.371305
486.762,slow_motion,0.956153,0.261173,0.190142,40.000,8.000,0.971930,0.369243
487.287,slow_motion,0.859866,-0.744579,-0.196888,40.000,8.000,0.832375,-0.870438
487.787,slow_motion,0.228057,-1.716763,-0.161089,40.000,8.000,0.196324,-1.540212
488.312,slow_motion,-0.563717,-1.190388,-0.119585,40.000,8.000,-0.586651,-1.272150
488.813,slow_motion,-0.974950,-0.313541,0.014786,40.000,8.000,-0.987561,-0.247475
489.337,slow_motion,-0.815751,1.103104,0.077562,40.000,8.000,-0.785921,0.971365
489.837,slow_motion,-0.151718,1.591885,0.192217,40.000,8.000,-0.117914,1.559847
490.338,slow_motion,0.594790,1.163528,0.218678,40.000,8.000,0.618544,1.234192
490.862,slow_motion,0.985307,-0.022156,0.231129,40.000,8.000,0.996767,0.125246
491.387,slow_motion,0.765882,-1.129963,-0.147081,40.000,8.000,0.735398,-1.064343
491.887,slow_motion,0.071544,-1.566368,-0.112841,40.000,8.000,0.040374,-1.569512
492.412,slow_motion,-0.684939,-1.097733,-0.141893,40.000,8.000,-0.706150,-1.112299
492.912,slow_motion,-0.988759,0.044983,-0.157976,40.000,8.000,-1.000049,-0.001983
493.437,slow_motion,-0.711791,0.998367,0.094164,40.000,8.000,-0.679968,1.151846
493.937,slow_motion,0.006713,1.646938,0.184435,40.000,8.000,0.037961,1.569661
494.437,slow_motion,0.711408,1.084305,0.247211,40.000,8.000,0.733655,1.067307
494.937,slow_motion,0.986074,0.007385,0.146044,40.000,8.000,0.999223,-0.059906
495.462,slow_motion,0.681103,-1.277668,-0.227497,40.000,8.000,0.650426,-1.193062
495.987,slow_motion,-0.086505,-1.551598,-0.146563,40.000,8.000,-0.116340,-1.560139
496.512,slow_motion,-0.788514,-0.823803,-0.144487,40.000,8.000,-0.808413,-0.924701
497.037,slow_motion,-0.984540,-0.100040,0.182360,40.000,8.000,-0.981038,0.304840
497.561,slow_motion,-0.556429,1.289757,0.137224,40.000,8.000,-0.524178,1.337752
498.062,slow_motion,0.204657,1.397179,0.122179,40.000,8.000,0.232637,1.527681
498.588,slow_motion,0.852578,0.740551,0.051620,40.000,8.000,0.872132,0.768407
499.112,slow_motion,0.969195,-0.220890,-0.319326,40.000,8.000,0.951471,-0.483155
499.612,slow_motion,0.487379,-1.356895,-0.107653,40.000,8.000,0.455011,-1.398732
500.137,slow_motion,-0.317438,-1.424034,-0.128923,40.000,8.000,-0.345523,-1.474080
500.637,slow_motion,-0.889788,-0.612988,-0.218678,40.000,8.000,-0.907858,-0.658768
501.162,slow_motion,-0.950014,0.559277,0.116991,40.000,8.000,-0.924408,0.599297
501.687,slow_motion,-0.379968,1.319298,0.155382,40.000,8.000,-0.347127,1.473150
502.212,slow_motion,0.426767,1.480431,0.205189,40.000,8.000,0.452688,1.400591
502.712,slow_motion,0.935438,0.469303,0.265888,40.000,8.000,0.950631,0.487216
503.213,slow_motion,0.917024,-0.649242,-0.204151,40.000,8.000,0.891469,-0.711545
503.737,slow_motion,0.303629,-1.373009,-0.082750,40.000,8.000,0.273245,-1.510997
504.237,slow_motion,-0.462443,-1.475060,-0.137743,40.000,8.000,-0.487413,-1.371618
504.737,slow_motion,-0.946562,-0.443794,-0.207783,40.000,8.000,-0.962200,-0.428074
505.262,slow_motion,-0.882499,0.819775,0.023087,40.000,8.000,-0.853618,0.818355
505.787,slow_motion,-0.228058,1.701992,0.194292,40.000,8.000,-0.195874,1.540384
506.312,slow_motion,0.559882,1.315269,0.134630,40.000,8.000,0.586487,1.272223
506.837,slow_motion,0.982621,0.147034,0.061996,40.000,8.000,0.992908,0.186090
507.337,slow_motion,0.815750,-1.031937,-0.085344,40.000,8.000,0.785835,-0.971339
507.838,slow_motion,0.149034,-1.444176,-0.161608,40.000,8.000,0.117845,-1.559842
508.338,slow_motion,-0.595941,-1.159504,-0.182362,40.000,8.000,-0.619024,-1.233721
508.862,slow_motion,-0.987609,-0.090641,-0.234241,40.000,8.000,-0.996847,-0.125607
509.387,slow_motion,-0.766265,1.159500,0.063553,40.000,8.000,-0.735020,1.065155
509.913,slow_motion,-0.030498,1.657681,0.142412,40.000,8.000,-0.001120,1.570795
510.438,slow_motion,0.713326,1.084305,0.188585,40.000,8.000,0.734496,1.065879
510.962,slow_motion,0.985307,-0.030212,0.116472,40.000,8.000,0.996965,-0.121298
511.487,slow_motion,0.650798,-1.371666,-0.097277,40.000,8.000,0.620053,-1.232322
512.012,slow_motion,-0.125633,-1.507286,-0.193256,40.000,8.000,-0.155558,-1.551687
512.537,slow_motion,-0.811914,-0.931225,-0.115953,40.000,8.000,-0.831046,-0.873799
513.038,slow_motion,-0.984540,0.110779,0.201557,40.000,8.000,-0.980937,0.305641
513.562,slow_motion,-0.555661,1.284386,0.143969,40.000,8.000,-0.523971,1.337952
514.087,slow_motion,0.242634,1.653652,0.188585,40.000,8.000,0.270684,1.512134
514.612,slow_motion,0.872909,0.968826,0.165758,40.000,8.000,0.890113,0.715724
515.112,slow_motion,0.969579,-0.273258,-0.306356,40.000,8.000,0.951563,-0.482708
515.612,slow_motion,0.487379,-1.394493,-0.105059,40.000,8.000,0.455644,-1.398223
516.112,slow_motion,-0.281380,-1.534142,-0.087420,40.000,8.000,-0.308031,-1.494443
516.638,slow_motion,-0.891322,-0.621044,-0.182880,40.000,8.000,-0.908426,-0.656832
517.162,slow_motion,-0.951165,0.548534,0.108171,40.000,8.000,-0.924483,0.599013
517.662,slow_motion,-0.416410,1.385094,0.121141,40.000,8.000,-0.384023,1.450385
518.186,slow_motion,0.389941,1.371666,0.080156,40.000,8.000,0.416843,1.427784
518.687,slow_motion,0.922777,0.736523,0.044876,40.000,8.000,0.937722,0.545463
519.189,slow_motion,0.933904,-0.724438,-0.082750,40.000,8.000,0.907953,-0.658109
519.712,slow_motion,0.343140,-1.524742,-0.142412,40.000,8.000,0.310731,-1.493013
520.237,slow_motion,-0.462060,-1.344810,-0.124773,40.000,8.000,-0.487746,-1.371326
520.738,slow_motion,-0.947330,-0.536446,-0.218678,40.000,8.000,-0.962531,-0.426230
521.262,slow_motion,-0.883266,0.847973,0.024124,40.000,8.000,-0.853443,0.818804
521.762,slow_motion,-0.264884,1.462975,0.156939,40.000,8.000,-0.234307,1.527088
522.288,slow_motion,0.532261,1.321983,0.160051,40.000,8.000,0.555707,1.305873
522.812,slow_motion,0.975333,0.187321,0.028793,40.000,8.000,0.987387,0.248214
523.312,slow_motion,0.839151,-0.936596,-0.129442,40.000,8.000,0.809751,-0.921594
523.812,slow_motion,0.190463,-1.432091,-0.065111,40.000,8.000,0.158095,-1.551029
524.312,slow_motion,-0.565252,-1.315269,-0.095720,40.000,8.000,-0.587157,-1.271573
524.838,slow_motion,-0.984156,-0.275944,-0.067705,40.000,8.000,-0.993220,-0.183262
525.338,slow_motion,-0.814983,0.976883,0.074968,40.000,8.000,-0.785161,0.972879
525.838,slow_motion,-0.146731,1.561001,0.150713,40.000,8.000,-0.116749,1.560063
526.362,slow_motion,0.622793,1.218590,0.081713,40.000,8.000,0.648424,1.195749
526.862,slow_motion,0.985690,0.054382,0.290272,40.000,8.000,0.996731,0.125939
527.374,slow_motion,0.780075,-1.039993,-0.086901,40.000,8.000,0.749017,-1.040644
527.898,slow_motion,0.054282,-1.516685,-0.175098,40.000,8.000,0.023842,-1.570348
528.398,slow_motion,-0.668060,-1.068192,-0.112322,40.000,8.000,-0.690420,-1.136402
528.923,slow_motion,-0.988376,0.010071,-0.166279,40.000,8.000,-0.999928,0.024509
529.423,slow_motion,-0.725602,1.021194,0.119066,40.000,8.000,-0.695749,1.128355
529.948,slow_motion,0.023592,1.605312,0.182878,40.000,8.000,0.054801,1.568432
530.473,slow_motion,0.749386,1.088333,0.054214,40.000,8.000,0.770616,1.000974
530.973,slow_motion,0.986458,-0.196720,0.009598,40.000,8.000,0.995521,-0.147680
531.498,slow_motion,0.638138,-1.332726,-0.144487,40.000,8.000,0.606482,-1.248876
531.998,slow_motion,-0.102616,-1.544884,-0.135149,40.000,8.000,-0.132920,-1.556869
532.523,slow_motion,-0.798488,-0.860058,-0.122179,40.000,8.000,-0.818167,-0.903287
533.048,slow_motion,-0.983772,-0.059753,0.214008,40.000,8.000,-0.977630,0.330751
533.548,slow_motion,-0.574076,1.258873,0.202595,40.000,8.000,-0.542539,1.319567
534.049,slow_motion,0.184710,1.570400,0.212971,40.000,8.000,0.212122,1.535033
534.573,slow_motion,0.842220,0.807690,0.192736,40.000,8.000,0.860671,0.799659
535.073,slow_motion,0.978786,-0.210148,-0.272114,40.000,8.000,0.968452,-0.391138
535.574,slow_motion,0.542236,-1.340782,-0.097277,40.000,8.000,0.507814,-1.353143
536.099,slow_motion,-0.257978,-1.330040,-0.212452,40.000,8.000,-0.286635,-1.504909
536.623,slow_motion,-0.881732,-0.670727,-0.225422,40.000,8.000,-0.898288,-0.690378
537.148,slow_motion,-0.956535,0.505558,0.165758,40.000,8.000,-0.932829,0.566188
537.673,slow_motion,-0.399148,1.458946,0.209858,40.000,8.000,-0.368606,1.460221
538.173,slow_motion,0.370761,1.277672,0.214008,40.000,8.000,0.397088,1.441612
538.698,slow_motion,0.929683,0.594189,0.175097,40.000,8.000,0.943518,0.520219
539.222,slow_motion,0.909351,-0.583443,-0.342154,40.000,8.000,0.883919,-0.734422
539.723,slow_motion,0.323576,-1.542198,-0.203632,40.000,8.000,0.294084,-1.501311
540.248,slow_motion,-0.477789,-1.465660,-0.229572,40.000,8.000,-0.502432,-1.358182
540.772,slow_motion,-0.959989,-0.317570,-0.113878,40.000,8.000,-0.975831,-0.343605
541.273,slow_motion,-0.871758,0.917801,0.035538,40.000,8.000,-0.844428,0.841549
541.798,slow_motion,-0.212329,1.607998,0.226460,40.000,8.000,-0.179602,1.545268
542.299,slow_motion,0.542620,1.326012,0.213490,40.000,8.000,0.568571,1.292137
542.823,slow_motion,0.979169,0.478703,0.048508,40.000,8.000,0.989895,0.222197
543.323,slow_motion,0.828793,-0.997025,-0.080675,40.000,8.000,0.799537,-0.943343
543.823,slow_motion,0.170516,-1.636196,-0.149157,40.000,8.000,0.140386,-1.555229
544.348,slow_motion,-0.608600,-1.226643,-0.147600,40.000,8.000,-0.631076,-1.218564
544.849,slow_motion,-0.987225,-0.190006,-0.161608,40.000,8.000,-0.994838,-0.160155
545.373,slow_motion,-0.781610,1.007767,0.153307,40.000,8.000,-0.750371,1.038411
545.873,slow_motion,-0.096478,1.797329,0.237354,40.000,8.000,-0.063218,1.567659
546.373,slow_motion,0.638906,1.315269,0.125292,40.000,8.000,0.661174,1.178394
546.898,slow_motion,0.986074,-0.102726,0.173540,40.000,8.000,0.999663,0.037638
547.398,slow_motion,0.753606,-1.343468,-0.134111,40.000,8.000,0.723505,-1.084269
547.899,slow_motion,0.054282,-1.616051,-0.181843,40.000,8.000,0.023359,-1.570366
548.423,slow_motion,-0.695680,-1.268269,-0.111803,40.000,8.000,-0.718023,-1.093385
548.948,slow_motion,-0.987992,-0.090641,-0.075487,40.000,8.000,-0.998539,0.086309
549.473,slow_motion,-0.667293,1.033279,0.141375,40.000,8.000,-0.637380,1.210441
549.998,slow_motion,0.103383,1.574429,0.045914,40.000,8.000,0.132657,1.556903
550.523,slow_motion,0.797337,0.997025,0.009598,40.000,8.000,0.818214,0.902961
551.048,slow_motion,0.981854,0.024841,-0.194294,40.000,8.000,0.977552,-0.330601
551.548,slow_motion,0.574076,-1.434776,-0.173542,40.000,8.000,0.542553,-1.319453
552.048,slow_motion,-0.182024,-1.540855,-0.188587,40.000,8.000,-0.210466,-1.535629
552.548,slow_motion,-0.821505,-0.762035,-0.210896,40.000,8.000,-0.840014,-0.852379
553.095,slow_motion,-0.976868,0.286686,0.184954,40.000,8.000,-0.959501,0.442766
553.598,slow_motion,-0.506943,1.411949,0.211933,40.000,8.000,-0.475201,1.382150
554.098,slow_motion,0.258363,1.432091,0.150194,40.000,8.000,0.286700,1.504832
554.598,slow_motion,0.861784,0.970169,0.043839,40.000,8.000,0.879964,0.746048
555.099,slow_motion,0.973799,-0.368595,-0.250843,40.000,8.000,0.958011,-0.450135
555.623,slow_motion,0.472802,-1.398521,-0.083788,40.000,8.000,0.440105,-1.410453
556.148,slow_motion,-0.333934,-1.468346,-0.056292,40.000,8.000,-0.361028,-1.464884
556.673,slow_motion,-0.912038,-0.690868,-0.061998,40.000,8.000,-0.929680,-0.578826
557.173,slow_motion,-0.944261,0.661327,0.092607,40.000,8.000,-0.917773,0.623951
557.698,slow_motion,-0.364239,1.414635,0.126329,40.000,8.000,-0.331936,1.481762
558.199,slow_motion,0.405669,1.458946,0.165758,40.000,8.000,0.432855,1.415978
558.723,slow_motion,0.941193,0.407536,0.201038,40.000,8.000,0.955719,0.462005
559.248,slow_motion,0.892472,-0.909740,-0.113878,40.000,8.000,0.864503,-0.789393
559.773,slow_motion,0.250691,-1.464317,-0.024124,40.000,8.000,0.218459,-1.532838
560.273,slow_motion,-0.509628,-1.347496,-0.123217,40.000,8.000,-0.535847,-1.326296
560.799,slow_motion,-0.969579,-0.382023,-0.077044,40.000,8.000,-0.983810,-0.281936
561.323,slow_motion,-0.831479,0.866776,0.152788,40.000,8.000,-0.799977,0.942630
561.849,slow_motion,-0.131003,1.590542,0.116472,40.000,8.000,-0.099701,1.562978
562.373,slow_motion,0.635836,1.366295,0.111803,40.000,8.000,0.661011,1.178620
562.898,slow_motion,0.986841,-0.089298,0.215046,40.000,8.000,0.999676,0.036828
563.423,slow_motion,0.727902,-1.084305,-0.207264,40.000,8.000,0.696288,-1.127383
563.923,slow_motion,0.013234,-1.544884,-0.090014,40.000,8.000,-0.016151,-1.570593
564.448,slow_motion,-0.723300,-1.054764,-0.152788,40.000,8.000,-0.744813,-1.048237
564.949,slow_motion,-0.987992,0.053040,-0.131517,40.000,8.000,-0.998546,0.086101
565.473,slow_motion,-0.669211,1.269615,0.146044,40.000,8.000,-0.637571,1.210193
565.999,slow_motion,0.102616,1.522057,0.106615,40.000,8.000,0.133247,1.556779
566.523,slow_motion,0.796186,1.011795,0.040726,40.000,8.000,0.817870,0.903731
567.023,slow_motion,0.983389,-0.006042,-0.129442,40.000,8.000,0.985017,-0.270447
567.548,slow_motion,0.572541,-1.304527,-0.187031,40.000,8.000,0.542711,-1.319292
568.073,slow_motion,-0.219234,-1.413292,-0.100908,40.000,8.000,-0.248188,-1.521669
568.573,slow_motion,-0.842219,-0.878857,-0.105577,40.000,8.000,-0.860858,-0.799424
569.097,slow_motion,-0.977634,0.235661,0.237354,40.000,8.000,-0.958201,0.449656
569.623,slow_motion,-0.473569,1.477745,-0.013748,40.000,8.000,-0.440290,1.410386
570.123,slow_motion,0.294422,1.497887,0.154863,40.000,8.000,0.323303,1.486411
570.624,slow_motion,0.881732,0.731152,0.221790,40.000,8.000,0.898563,0.689177
571.124,slow_motion,0.966126,-0.284000,-0.225422,40.000,8.000,0.945476,-0.511368
571.648,slow_motion,0.434823,-1.370323,-0.105577,40.000,8.000,0.404004,-1.436863
572.172,slow_motion,-0.369611,-1.399864,-0.200520,40.000,8.000,-0.396737,-1.441918
572.675,slow_motion,-0.913571,-0.764721,-0.074450,40.000,8.000,-0.930864,-0.574113
573.198,slow_motion,-0.925847,0.685497,0.101946,40.000,8.000,-0.901722,0.679241
573.723,slow_motion,-0.327797,1.440147,0.229053,40.000,8.000,-0.294656,1.501082
574.223,slow_motion,0.439426,1.411949,0.170946,40.000,8.000,0.467640,1.388416
574.748,slow_motion,0.951166,0.458561,0.149157,40.000,8.000,0.966441,0.403229
575.250,slow_motion,0.890939,-0.774120,-0.129961,40.000,8.000,0.863273,-0.792706
575.773,slow_motion,0.247622,-1.535484,-0.121141,40.000,8.000,0.218370,-1.532869
576.273,slow_motion,-0.512697,-1.391808,-0.054216,40.000,8.000,-0.536581,-1.325564
576.799,slow_motion,-0.969579,-0.300114,-0.073412,40.000,8.000,-0.983805,-0.281975
577.323,slow_motion,-0.831479,0.846630,0.147081,40.000,8.000,-0.799925,0.942738
577.823,slow_motion,-0.174735,1.625454,0.127367,40.000,8.000,-0.141221,1.555065
578.348,slow_motion,0.606682,1.217247,0.156939,40.000,8.000,0.630826,1.218756
578.848,slow_motion,0.984923,0.143005,0.210896,40.000,8.000,0.994749,0.160009
579.349,slow_motion,0.803858,-0.935253,-0.130480,40.000,8.000,0.775465,-0.991691
579.873,slow_motion,0.091492,-1.399864,-0.188587,40.000,8.000,0.062729,-1.567698
580.373,slow_motion,-0.638138,-1.312584,-0.110247,40.000,8.000,-0.661851,-1.177594
580.898,slow_motion,-0.988759,-0.044983,-0.173023,40.000,8.000,-0.999771,-0.037086
581.399,slow_motion,-0.751687,1.117874,0.127886,40.000,8.000,-0.721824,1.087192
581.923,slow_motion,-0.017454,1.550259,0.079638,40.000,8.000,0.015878,1.570597
582.448,slow_motion,0.722916,1.022537,0.158495,40.000,8.000,0.744774,1.048132
582.948,slow_motion,0.985690,-0.134953,0.115953,40.000,8.000,0.998463,-0.085656
583.473,slow_motion,0.666909,-1.156818,-0.146563,40.000,8.000,0.637671,-1.209934
583.974,slow_motion,-0.065789,-1.595909,-0.237354,40.000,8.000,-0.096371,-1.563492
584.497,slow_motion,-0.774704,-0.882885,-0.225422,40.000,8.000,-0.794738,-0.953500
584.998,slow_motion,-0.986841,0.061096,0.047470,40.000,8.000,-0.991159,0.208992
585.523,slow_motion,-0.607833,1.167557,0.145525,40.000,8.000,-0.574594,1.285654
586.025,slow_motion,0.106452,1.677822,0.024124,40.000,8.000,0.174696,1.546627
586.548,slow_motion,0.821505,0.805004,0.193254,40.000,8.000,0.840001,0.852170
587.048,slow_motion,0.981854,-0.100040,-0.217640,40.000,8.000,0.977555,-0.330579
587.548,slow_motion,0.572541,-1.366295,-0.180286,40.000,8.000,0.542307,-1.319702
588.073,slow_motion,-0.219234,-1.524742,-0.101427,40.000,8.000,-0.248627,-1.521492
588.598,slow_motion,-0.862168,-0.796947,-0.056292,40.000,8.000,-0.879953,-0.746368
589.123,slow_motion,-0.967278,0.335026,0.128923,40.000,8.000,-0.946139,0.508790
589.648,slow_motion,-0.436742,1.383751,0.158495,40.000,8.000,-0.404708,1.436443
590.148,slow_motion,0.333166,1.383751,0.120623,40.000,8.000,0.360684,1.465033
590.648,slow_motion,0.896692,0.645214,0.124773,40.000,8.000,0.914386,0.635752
591.148,slow_motion,0.956153,-0.540474,-0.148119,40.000,8.000,0.932739,-0.566153
591.673,slow_motion,0.400299,-1.363609,-0.182362,40.000,8.000,0.368110,-1.460468
592.198,slow_motion,-0.407971,-1.613365,-0.143969,40.000,8.000,-0.432640,-1.416215
592.698,slow_motion,-0.929684,-0.501534,-0.134630,40.000,8.000,-0.943667,-0.519994
593.223,slow_motion,-0.910503,0.811718,0.265888,40.000,8.000,-0.884070,0.734265
593.723,slow_motion,-0.327029,1.488487,0.181322,40.000,8.000,-0.294011,1.501394
594.223,slow_motion,0.440194,1.344810,0.124773,40.000,8.000,0.468074,1.388055
594.748,slow_motion,0.951166,0.547192,0.148119,40.000,8.000,0.966572,0.402451
595.273,slow_motion,0.873292,-0.956741,-0.067705,40.000,8.000,0.844425,-0.841311
595.798,slow_motion,0.209643,-1.578453,-0.204151,40.000,8.000,0.179495,-1.545271
596.324,slow_motion,-0.579062,-1.446861,-0.115953,40.000,8.000,-0.601108,-1.255389
596.825,slow_motion,-0.979937,-0.467964,-0.073931,40.000,8.000,-0.990429,-0.217365
597.348,slow_motion,-0.804242,0.970169,0.185991,40.000,8.000,-0.775610,0.991602
597.848,slow_motion,-0.133689,1.628139,0.110247,40.000,8.000,-0.101628,1.562671
598.373,slow_motion,0.636603,1.324669,0.098833,40.000,8.000,0.661077,1.178529
598.873,slow_motion,0.986074,0.043640,0.230610,40.000,8.000,0.997948,0.099352
599.373,slow_motion,0.780458,-1.085648,-0.107134,40.000,8.000,0.749847,-1.039169
599.898,slow_motion,0.052748,-1.766445,-0.205189,40.000,8.000,0.023852,-1.570348
600.423,slow_motion,-0.696831,-1.230671,-0.134111,40.000,8.000,-0.717996,-1.093429
600.923,slow_motion,-0.988376,-0.101383,-0.159014,40.000,8.000,-0.999930,0.024242
601.423,slow_motion,-0.724834,0.978226,0.124254,40.000,8.000,-0.696219,1.127639
601.947,slow_motion,0.018989,1.625454,0.150713,40.000,8.000,0.054379,1.568468
602.448,slow_motion,0.723300,0.997025,0.174578,40.000,8.000,0.744788,1.048107
602.973,slow_motion,0.984923,-0.061096,0.046432,40.000,8.000,0.995538,-0.147407
603.473,slow_motion,0.668444,-1.034622,-0.167316,40.000,8.000,0.637462,-1.210206
603.998,slow_motion,-0.104151,-1.523399,-0.104540,40.000,8.000,-0.132835,-1.556887
604.523,slow_motion,-0.797337,-0.925854,-0.108171,40.000,8.000,-0.818468,-0.902616
605.048,slow_motion,-0.983772,0.125549,0.217121,40.000,8.000,-0.977710,0.330164
605.573,slow_motion,-0.539166,1.202469,0.125292,40.000,8.000,-0.508947,1.352184
606.073,slow_motion,0.219234,1.566372,0.102983,40.000,8.000,0.248444,1.521526
606.597,slow_motion,0.860634,0.958084,0.072893,40.000,8.000,0.879813,0.746486
607.098,slow_motion,0.972264,-0.316227,-0.279896,40.000,8.000,0.958118,-0.449577
607.598,slow_motion,0.504257,-1.317955,-0.237873,40.000,8.000,0.475356,-1.381935
608.122,slow_motion,-0.296340,-1.591881,-0.196888,40.000,8.000,-0.323255,-1.486490
608.624,slow_motion,-0.882115,-0.596870,-0.254993,40.000,8.000,-0.898927,-0.688323
609.148,slow_motion,-0.956152,0.572704,0.119066,40.000,8.000,-0.932632,0.566990
609.648,slow_motion,-0.435592,1.552944,0.126329,40.000,8.000,-0.404301,1.436726
610.173,slow_motion,0.369226,1.500572,0.188066,40.000,8.000,0.397195,1.441540
610.674,slow_motion,0.913571,0.517651,0.056808,40.000,8.000,0.930657,0.574546
611.199,slow_motion,0.924696,-0.803661,-0.100908,40.000,8.000,0.901344,-0.680157
611.723,slow_motion,0.322042,-1.469688,-0.157976,40.000,8.000,0.294575,-1.501073
612.248,slow_motion,-0.479323,-1.360924,-0.226978,40.000,8.000,-0.502292,-1.358310
612.772,slow_motion,-0.961523,-0.360538,-0.077044,40.000,8.000,-0.975824,-0.343654
613.273,slow_motion,-0.872909,1.115189,0.108690,40.000,8.000,-0.844460,0.841470
613.798,slow_motion,-0.210411,1.621426,0.183397,40.000,8.000,-0.179375,1.545333
614.323,slow_motion,0.574076,1.260216,0.106096,40.000,8.000,0.600090,1.256473
614.823,slow_motion,0.979169,0.249088,0.043839,40.000,8.000,0.989994,0.221104
615.349,slow_motion,0.803858,-0.878857,-0.147600,40.000,8.000,0.775287,-0.992034
615.876,slow_motion,0.088039,-1.454918,-0.161089,40.000,8.000,0.057525,-1.568191
616.397,slow_motion,-0.668827,-1.268269,-0.107653,40.000,8.000,-0.690107,-1.136871
616.898,slow_motion,-0.988376,0.073181,-0.212452,40.000,8.000,-0.999777,-0.036696
617.423,slow_motion,-0.733658,1.035965,0.213490,40.000,8.000,-0.695758,1.128341
617.947,slow_motion,0.025893,1.656338,0.119585,40.000,8.000,0.054255,1.568478
618.448,slow_motion,0.723300,1.074905,0.165239,40.000,8.000,0.744822,1.048047
618.973,slow_motion,0.984923,0.038269,0.055771,40.000,8.000,0.995509,-0.147885
619.498,slow_motion,0.636603,-1.374352,-0.048510,40.000,8.000,0.606759,-1.248544
620.023,slow_motion,-0.143279,-1.460289,-0.137224,40.000,8.000,-0.171796,-1.547456
620.523,slow_motion,-0.800022,-0.900341,-0.137743,40.000,8.000,-0.818499,-0.902545
621.023,slow_motion,-0.985690,0.046326,0.141375,40.000,8.000,-0.985066,0.270901
621.547,slow_motion,-0.572541,1.321983,0.204670,40.000,8.000,-0.543075,1.319023
622.048,slow_motion,0.183175,1.645596,0.189104,40.000,8.000,0.210355,1.535633
622.573,slow_motion,0.841069,0.853344,0.150713,40.000,8.000,0.860855,0.799170
623.098,slow_motion,0.971881,-0.243717,-0.217121,40.000,8.000,0.958008,-0.450154
623.623,slow_motion,0.471651,-1.242756,-0.117510,40.000,8.000,0.439912,-1.410601
624.123,slow_motion,-0.296723,-1.536827,-0.162127,40.000,8.000,-0.324085,-1.486044
